id,artist,title,release_date,popularity,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1lkvpmrCaXK8QtliFDcHBO,Colbie Caillat,Bubbly,2007-01-01,72,00,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866
3qKGvSu1inEZKwYQnMavNA,Akon,Smack That,2006,74,00,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988
5WQ1hIc5d2EVbRQ8qsj8Uh,Outkast,Hey Ya! - Radio Mix / Club Mix,2003-09-23,0,00,0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.964,79.505
02jcEwywffn3Tsb48fXmlW,P!nk,Get the Party Started,2001,68,00,0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.173,0.96,128.93
7iu0WYLdo4yksKf3seaxzI,Rihanna,Hate That I Love You,2008-06-02,68,00,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867
04KTF78FFg8sOHC1BADqbY,Nelly,Hot In Herre,2002-06-25,73,00,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,2008-02-12,59,00,0.689,0.432,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079
25FTMokYEbEWHEdss5JLZS,Wheatus,Teenage Dirtbag,1999-02-15,71,00,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661
1X1DWw2pcNZ8zSub3uhlNz,The Script,Hall of Fame (feat. will.i.am),2012-09-10,67,00,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786
5lD0amV3bUehz3Xt80tCQK,Shontelle,Impossible - Main,2010-01-01,0,00,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034
5D2mYZuzcgjpchVY1pmTPh,50 Cent,Candy Shop,2005-03-03,78,00,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173
2OuNgtXKeCSORKqdl0MxKk,Adele,Chasing Pavements,2008-01-28,2,00,0.614,0.47,5,-6.09,0,0.0255,0.291,0.0,0.111,0.329,80.045
4fIWvT19w9PR0VVBuPYpWA,Michael Bublé,Haven't Met You Yet,2009-10-06,70,00,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58
5sra5UY6sD658OabHL3QtI,Alicia Keys,Empire State of Mind (Part II) Broken Down,2009-12-15,71,00,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923
5gb9UJkh8TfrNMRYOJNbew,The All-American Rejects,Gives You Hell,2008-01-01,69,00,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008
3ibKnFDaa3GhpPGlOUj7ff,Mario,Let Me Love You,2004-09-21,73,00,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514
6jEZLz3YpnEBRpVkv35AmP,Daddy Yankee,Gasolina,2004-07-13,76,00,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009
3ydfhgIZIc2j39NLIhpJpq,CeeLo Green,Fuck You,2010-11-09,62,00,0.693,0.879,0,-3.988,1,0.0578,0.193,0.0,0.124,0.753,127.457
3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,Can't Get You out of My Head,2001-10-01,73,00,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007
0ARK753YaiJbpLUk7z5yIM,Nelly,Dilemma,2002-06-25,76,00,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,2005-08-30,77,00,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034
456WNXWhDwYOSf5SpTuqxd,Florence + The Machine,Dog Days Are Over,2009,74,00,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964
1uVfUdVv0h9MWia3tdZo5G,Sean Paul,Baby Boy (feat. Beyoncé ),2002-11-12,59,00,0.658,0.621,1,-5.725,1,0.231,0.0667,2.46e-06,0.142,0.817,91.267
5X8kkUaUlAyAUr9TYqDFTH,Janet Jackson,All For You,2001-01-01,64,00,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525
6tBdTwcyyGq1HU3PXgZK82,t.A.T.u.,All The Things She Said,2002,0,00,0.604,0.831,5,-5.72,0,0.0387,0.0359,0.00854,0.105,0.447,89.994
3hB5DgAiMAQ4DzYbsMq1IT,Justin Bieber,Love Yourself,2015-11-13,1,10,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,2017-03-03,85,10,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",2019-02-08,82,10,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966
2ls70nUDfjzm1lSRDuKxmw,Taylor Swift,Blank Space,2014-01-01,65,10,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009
47Slg6LuqLaX0VodpSCvPt,Bruno Mars,Just the Way You Are,2010-10-05,77,10,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,2016-07-29,83,10,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01
7IHOIqZUUInxjVkko181PB,Sam Smith,Stay With Me,2014-01-01,0,10,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899
0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,2013-01-01,84,10,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,2019-03-29,84,10,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128
1MDoll6jK4rrk2BcFRP5i7,Adele,Hello,2015-10-23,3,10,0.471,0.431,5,-6.129,0,0.0342,0.329,0.0,0.0854,0.289,157.98
6QfS2wq5sSC1xAJCQsTSlj,Lady Gaga,Shallow - Radio Edit,2018-10-05,74,10,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,2013-11-25,80,10,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07
6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,2019-05-03,75,10,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911
7xoUc6faLbCqZO6fQEYprd,Ariana Grande,One Last Time,2014-08-25,76,10,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026
42ydLwx4i5V49RXHOozJZq,Alessia Cara,Scars To Your Beautiful,2016-03-11,78,10,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169
3fVnlF4pGqWI9flVENcT28,Taylor Swift,Wildest Dreams,2014-01-01,76,10,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06
4uQY80TKE1u4ZQZQKHzVEi,Katy Perry,The One That Got Away,2010-08-24,68,10,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,2019-09-20,60,10,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019
3HVWdVOQ0ZA45FuZGSfvns,Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-10,80,10,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956
1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,Symphony (feat. Zara Larsson),2017-03-16,74,10,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
1V6gIisPpYqgFeWbMLI0bA,Demi Lovato,Heart Attack,2013-01-01,78,10,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968
2K87XMYnUMqLcX3zvtAF4G,One Direction,Drag Me Down,2015-11-13,79,10,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113
3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Treat You Better,2017-04-20,81,10,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber)",2019-10-04,81,10,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991
21K6jcmZPktm7MftqfLfLg,Taylor Swift,I Knew You Were Trouble,2012-01-01,0,10,0.602,0.465,6,-6.762,1,0.0367,0.00572,5.34e-06,0.033,0.664,154.076
3DmW6y7wTEYHJZlLo1r6XJ,Becky G,Shower,2014-04-23,77,10,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,2019-12-13,83,10,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
7FtLZygO3k5bz49x02dQO7,Little Mix,Black Magic,2015-07-24,0,10,0.775,0.885,4,-5.023,1,0.061,0.033,0.0,0.312,0.82,111.997
049rbQFWg5J85XAhtWTzL8,One Direction,What Makes You Beautiful,2012-01-01,0,10,0.688,0.806,4,-2.628,1,0.0921,0.0102,0.0,0.104,0.85,125.006
79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,2017-04-20,2,10,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996
1XGmzt0PVuFgQYYnV2It7A,Maroon 5,Payphone,2012-01-01,80,10,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015
5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,2019-05-31,73,10,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991
06KyNuuMOX1ROXRhj787tj,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,79,10,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,Dusk Till Dawn - Radio Edit,2017-09-07,79,10,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043
1pwo8l3Ko7idwaz4LVUEC4,Little Mix,Shout Out to My Ex,2017-11-24,4,10,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-06,0.11,0.8,126.014
3zkWCteF82vJwv0hRLba76,Shawn Mendes,Stitches,2015-04-14,76,10,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882
4evmHXcjt3bTUHD1cvny97,Ed Sheeran,Beautiful People (feat. Khalid),2019-06-28,78,10,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977
4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker,2019-03-01,12,10,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958
1wVuPmvt6AWvTL5W2GJnzZ,Bruno Mars,Talking to the Moon,2010-10-05,78,10,0.523,0.606,1,-4.754,0,0.0301,0.512,0.0,0.106,0.065,145.837
1Pw5C4N6Fn5E4mGCxmbbVa,James Arthur,Say You Won't Let Go,2016-09-09,69,10,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,0.483,99.269
09IStsImFySgyp0pIQdqAc,Zedd,The Middle,2018-01-23,80,10,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01
0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),2011-11-11,81,10,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,2018-06-15,80,10,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Señorita,2019-06-19,79,10,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967
7y2YUIyCuVhBidENVT0068,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2015-01-07,0,10,0.258,0.631,5,-6.617,0,0.0541,0.281,0.0,0.127,0.266,189.583
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,2019-05-17,86,10,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891
7cUVAbs6wouV3lgAIvcvYO,Maroon 5,Sugar,2015-05-15,0,10,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076
6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,2012,79,10,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,2017-06-02,77,10,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028
4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,Attention,2017-04-20,2,10,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041
6kISMRfweKSvgHR0urMQFG,Taylor Swift,We Are Never Ever Getting Back Together,2012-10-22,63,10,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984
0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,Mercy,2017-04-20,77,10,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128
1gugDOSMREb34Xo0c1PlxM,5 Seconds of Summer,She Looks So Perfect,2014-06-27,71,10,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025
0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,Wolves,2017-10-25,78,10,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987
6qC8Jj1XOxknPm8N7EbzKX,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",2015-04-14,0,10,0.458,0.623,5,-7.109,1,0.0505,0.322,5.08e-06,0.11,0.417,147.635
0DKT3yIip1M0W0J1HYS1ru,Maroon 5,Maps,2014-08-29,0,10,0.741,0.715,1,-5.497,0,0.0293,0.0141,0.0,0.0576,0.847,120.032
7x5xYW5W42OGPAdHUyyguy,R. City,Locked Away (feat. Adam Levine),2015-10-09,73,10,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413
37f4ITSlgPX81ad2EvmVQr,Rachel Platten,Fight Song,2016-01-01,77,10,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924
6RtPijgfPKROxEzTHNRiDp,MAGIC!,Rude,2014-06-25,79,10,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033
2Rk4JlNc2TPmZe2af99d45,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2019-08-23,76,10,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162
3V2xoX4Ap0ZX9WN8ckSlD4,Justin Timberlake,Mirrors,2013-09-27,0,10,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899
455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),2012-03-12,74,10,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03
1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,Photograph,2014-06-21,82,10,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,2010-10-05,75,10,0.706,0.558,2,-7.237,0,0.0593,0.146,0.0,0.118,0.227,110.443
7n9yUpEJ040pu49vmM1w1k,Meghan Trainor,Dear Future Husband,2015-07-24,0,10,0.657,0.776,1,-4.964,1,0.154,0.366,0.0,0.277,0.84,79.477
1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,2017-11-03,79,10,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873
2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,2013-01-01,82,10,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016
0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,2017-03-03,85,10,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05
20I6sIOMTCkB6w7ryavxtO,Carly Rae Jepsen,Call Me Maybe,2012-01-01,78,10,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
1dNIEtp7AY3oDAKCGg2XkH,The Chainsmokers,Something Just Like This,2017-02-22,72,10,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,2018-10-04,79,10,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,2019-07-19,76,10,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567
2GpHJb7xGNBaIDTrBxjIu6,Justin Bieber,Sorry,2015-10-23,0,10,0.665,0.759,0,-3.694,0,0.0399,0.0767,0.0,0.313,0.389,99.992
1XXbgifsLFB5pRNWuRqz0t,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),2018-03-15,16,10,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038
2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,2017-03-03,80,10,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,2017-06-02,79,10,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073
2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,In My Blood,2018-05-25,75,10,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,2019-02-08,84,10,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048
7C2fAp0Sh323XNHCcqYXaz,Jessie J,Domino,2012-01-01,0,10,0.75,0.608,7,-4.076,1,0.0439,0.0228,3.76e-06,0.056,0.842,127.023
3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,2013-08-30,84,10,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
39IsH7B5byx8NRlEKlZVg9,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,2017-03-03,64,10,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03
3NdDpSvN911VPGivFlV5d0,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",2016-12-09,1,10,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973
7soJgKhQTO8hLP2JPRkL5O,Charlie Puth,One Call Away,2016-01-29,64,10,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,2017-03-03,78,10,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943
0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,When I Was Your Man,2012-12-07,82,10,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired...,2019-01-24,12,10,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211
0TvQLMecTE8utzoNmvXRbK,Taylor Swift,Bad Blood,2014-01-01,67,10,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157
6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,Dancing With A Stranger (with Normani),2019-01-11,77,10,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998
1nInOsHbtotAmEOQhtvnzP,Kelly Clarkson,Stronger (What Doesn't Kill You),2011-10-24,73,10,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,2014-01-01,85,10,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983
79m3gsQ2Ab1bhADmew8N2L,WALK THE MOON,Shut Up and Dance,2015-07-24,0,10,0.576,0.876,1,-3.82,1,0.0641,0.00651,1.25e-06,0.271,0.613,128.04
6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,2017-03-03,77,10,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,2019-08-23,78,10,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026
3Kc1TDpaMfq6DBt4Gz3Pq1,Katy Perry,Firework,2010-08-30,0,10,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071
3CKCZ9pfwAfoMZlMncA1Nc,Adele,Set Fire to the Rain,2011-01-19,4,10,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003
2meEiZKWkiN28gITzFwQo5,Ariana Grande,Into You,2016-05-20,41,10,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853
0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,Let Me Love You,2016-08-05,81,10,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
16pwlVsypm4aDKMhXdOuXg,Maroon 5,Animals,2015-05-18,61,10,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
6uBhi9gBXWjanegOb2Phh0,Zedd,Stay,2017-02-23,75,10,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,2017-03-17,77,10,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023
5yDL13y5giogKs2fSNf7sj,The Wanted,Glad You Came,2011-01-01,74,10,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885
2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,If the World Was Ending - feat. Julia Michaels,2019-10-17,81,10,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801
3id2EVGKc3eFAMn9nFnB0r,Lukas Graham,Love Someone,2018-10-26,61,10,0.538,0.409,9,-6.581,0,0.0505,0.172,0.0,0.11,0.265,171.838
077IVIW6uv1lL78x7a3Oc3,Alessia Cara,"How Far I'll Go - From ""Vaiana""",2016-10-28,59,10,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979
2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,no tears left to cry,2018-08-17,78,10,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
2j5hsQvApottzvTn4pFJWF,Maroon 5,What Lovers Do (feat. SZA),2018-06-15,65,10,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),2017-08-11,76,10,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084
6875MeXyCW0wLyT72Eetmo,Hailee Steinfeld,Starving,2016-08-19,38,10,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,0.498,99.852
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Paris,2017-04-07,69,10,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99
7ilS0BPWS8ek2P2GaxH3cP,Adele,When We Were Young,2016-02-05,3,10,0.377,0.595,3,-5.936,1,0.0489,0.303,0.0,0.095,0.264,144.464
0PDUDa38GO8lMxLCRc4lL1,ZAYN,PILLOWTALK,2016-03-25,77,10,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944
27tNWlhdAryQY04Gb2ZhUI,Katy Perry,Roar,2013-01-01,73,10,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003
1qHaLcG3LOeh6ZB8vii5ZZ,P!nk,Just Give Me a Reason,2012-09-17,0,10,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002
02GjIfCpwttPAikjm5Hwcb,Owl City,Good Time,2012-01-01,47,10,0.567,0.887,3,-4.253,1,0.128,0.0295,6.38e-06,0.297,0.654,126.057
7jfiiktFwSM2YWTTnCFtWL,Sam Smith,Like I Can,2015-03-27,0,10,0.681,0.627,7,-5.456,0,0.0403,0.499,1.25e-06,0.123,0.494,99.908
1CUVN2kn7mW5FjkqXTR2W1,Jonas Blue,Perfect Strangers,2016-06-03,1,10,0.742,0.819,1,-5.307,1,0.0487,0.372,0.0,0.277,0.709,117.986
25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,2018-08-17,12,10,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002
4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire,2012-11-18,75,10,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513
235LXPXfi0SmOaS9TaCh3c,Katy Perry,Teenage Dream,2010-08-24,65,10,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011
7tRfXqwVVTVJ9okC2AxkLe,Carly Rae Jepsen,I Really Like You,2015-08-21,0,10,0.624,0.819,5,-4.697,1,0.0416,0.00575,0.000105,0.256,0.545,122.064
6HbI4e2Y2f6HYVV6r04M4W,Adele,All I Ask,2015-11-20,3,10,0.592,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.899
0TDLuuLlV54CkRRUOahJb4,David Guetta,Titanium (feat. Sia),2012-12-07,78,10,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062
47OVNnZJzIkrsEiZ4n187p,Jonas Blue,Mama,2017-05-05,61,10,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012
0qc4QlcCxVTGyShurEv1UU,Sam Feldt,Post Malone (feat. RANI),2019-05-24,72,10,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356
